"","measurement_ID_A","measurement_ID_P","mean_A","mean_P","sd_A","sd_P","n_A","n_P","life_stage_A","life_stage_P","sample_type_A","sample_type_P","sampling_location_A","sampling_location_P","limit_type_A","limit_type_P","LOD_A","LOD_P","LOQ_A","LOQ_P","sampling_year_A","sampling_year_P","sampling_month_A","sampling_month_P","developmental_stage_A","developmental_stage_P","breeding_stage","laying_order","nest","body_weight_mean","body_weight_sd","egg_weight_mean","egg_weight_sd","data_pooled","es_ID","study_ID","species_ID","pfas_ID","study_title","author_year","year_publication","article_digital_object_identifier","journal","coi_statement","funding_statement","raw_data","analysis_code","species_common_name","species_scientific_name","taxonomic_order","seabird","main_food_type","diet","clutch_size","pfas_type_acronym","pfas_type_full_name","carbon_chain_length","functional_group","molecular_weight","Phylogeny","b_CV2_1","b_CV2_2","N_tilde","ess.se","lnRR","var_lnRR"
"208","m_210","m_234",20.73,51.2,8.85,13.3,14,11,"adult","egg","plasma","yolk","“Krykkjefjellet” in Kongsfjorden","“Krykkjefjellet” in Kongsfjorden",NA,NA,NA,NA,NA,NA,"2019","2019","May","June",NA,"eggs collected less than 24 h after they were laid","pre-laying",2,"Yes",317,NA,50.5,NA,"No","es_234","S_006","se_006","pfas_023","A Bad Start in Life? Maternal Transfer of Legacy and Emerging Poly- and Perfluoroalkyl Substances to Eggs in an Arctic Seabird","Jouanneau_2021",2021,"10.1021/acs.est.1c03773","Environmental Science & Technology","Yes","Yes","No","No","Black-legged kittiwake","Rissa tridactyla","Charadriiformes","Yes","Marine invertebrates","Piscivorous",2,"∑PFCAs","Perfluoroalkyl carboxylic acids / Perfluorinated carboxylates",NA,"Carboxylate / carboxylic acid",NA,"Rissa_tridactyla",0.423367986900876,0.24034625256055,6.16,2.48193472919817,0.899962150013157,0.0520902298166061
"209","m_209","m_221",11.77,31.9,5.03,11.1,14,14,"adult","egg","plasma","yolk","“Krykkjefjellet” in Kongsfjorden","“Krykkjefjellet” in Kongsfjorden",NA,NA,NA,NA,NA,NA,"2019","2019","May","June",NA,"eggs collected less than 24 h after they were laid","pre-laying",1,"Yes",317,NA,50.5,NA,"No","es_235","S_006","se_006","pfas_026","A Bad Start in Life? Maternal Transfer of Legacy and Emerging Poly- and Perfluoroalkyl Substances to Eggs in an Arctic Seabird","Jouanneau_2021",2021,"10.1021/acs.est.1c03773","Environmental Science & Technology","Yes","Yes","No","No","Black-legged kittiwake","Rissa tridactyla","Charadriiformes","Yes","Marine invertebrates","Piscivorous",2,"∑PFSAs","Perfluorinated sulfonates / Perfluorinated sulfonic acids",NA,"Sulfonate / sulfonic acid",NA,"Rissa_tridactyla",0.423367986900876,0.24034625256055,7,2.64575131106459,0.990515598006459,0.0474081599615305
"210","m_209","m_233",11.77,23.4,5.03,8.48,14,11,"adult","egg","plasma","yolk","“Krykkjefjellet” in Kongsfjorden","“Krykkjefjellet” in Kongsfjorden",NA,NA,NA,NA,NA,NA,"2019","2019","May","June",NA,"eggs collected less than 24 h after they were laid","pre-laying",2,"Yes",317,NA,50.5,NA,"No","es_236","S_006","se_006","pfas_026","A Bad Start in Life? Maternal Transfer of Legacy and Emerging Poly- and Perfluoroalkyl Substances to Eggs in an Arctic Seabird","Jouanneau_2021",2021,"10.1021/acs.est.1c03773","Environmental Science & Technology","Yes","Yes","No","No","Black-legged kittiwake","Rissa tridactyla","Charadriiformes","Yes","Marine invertebrates","Piscivorous",2,"∑PFSAs","Perfluorinated sulfonates / Perfluorinated sulfonic acids",NA,"Sulfonate / sulfonic acid",NA,"Rissa_tridactyla",0.423367986900876,0.24034625256055,6.16,2.48193472919817,0.682986645506854,0.0520902298166061
"211","m_264","m_289",276,80,175.3624817,25.73868684,8,8,"adult","egg","plasma","whole egg","Burchtse Weel, Antwerp, Belgium","Burchtse Weel, Antwerp, Belgium",NA,NA,NA,NA,NA,NA,"2016","2016","May","April",NA,NA,"nestling period",3,"Yes",16.5,NA,1.8,0.5,"No","es_237","S_007","se_007","pfas_001","Perfluoroalkyl Acids (PFAAs) Concentrations and Oxidative Status in Two Generations of Great Tits Inhabiting a Contamination Hotspot","Lopez-Antia_2019",2019,"10.1021/acs.est.8b05235","Environmental science & technology","Yes","Yes","No","No","Great tit","Parus major","Passeriformes","No","Invertebrates","Insectivorous",8,"PFOS","Perfluorooctane sulfonate / Perfluorooctane sulfonic acid",8,"Sulfonate / sulfonic acid",500.1,"Parus_major",0.423367986900876,0.24034625256055,4,2,-1.24981308943954,0.0829642799326783
"212","m_264","m_339",276,60,175.3624817,50.91168825,8,8,"adult","chick","plasma","plasma","Burchtse Weel, Antwerp, Belgium","Burchtse Weel, Antwerp, Belgium",NA,NA,NA,NA,NA,NA,"2016","2016","May","May",NA,"17 days old","nestling period",NA,"Yes",16.5,NA,NA,NA,"No","es_239","S_007","se_007","pfas_001","Perfluoroalkyl Acids (PFAAs) Concentrations and Oxidative Status in Two Generations of Great Tits Inhabiting a Contamination Hotspot","Lopez-Antia_2019",2019,"10.1021/acs.est.8b05235","Environmental science & technology","Yes","Yes","No","No","Great tit","Parus major","Passeriformes","No","Invertebrates","Insectivorous",8,"PFOS","Perfluorooctane sulfonate / Perfluorooctane sulfonic acid",8,"Sulfonate / sulfonic acid",500.1,"Parus_major",0.423367986900876,0.24034625256055,4,2,-1.53749516189132,0.0829642799326783
"213","m_249","m_274",43757,80231,47715.56559,106586.4478,8,8,"adult","egg","plasma","whole egg","Fluorochemical plant, Antwerp, Belgium","Fluorochemical plant, Antwerp, Belgium",NA,NA,NA,NA,NA,NA,"2016","2016","May","April",NA,NA,"nestling period",3,"Yes",16.5,NA,1.8,0.5,"No","es_240","S_007","se_007","pfas_001","Perfluoroalkyl Acids (PFAAs) Concentrations and Oxidative Status in Two Generations of Great Tits Inhabiting a Contamination Hotspot","Lopez-Antia_2019",2019,"10.1021/acs.est.8b05235","Environmental science & technology","Yes","Yes","No","No","Great tit","Parus major","Passeriformes","No","Invertebrates","Insectivorous",8,"PFOS","Perfluorooctane sulfonate / Perfluorooctane sulfonic acid",8,"Sulfonate / sulfonic acid",500.1,"Parus_major",0.423367986900876,0.24034625256055,4,2,0.594819515452153,0.0829642799326783
"214","m_249","m_299",43757,11203,47715.56559,11305.22322,8,8,"adult","chick","plasma","plasma","Fluorochemical plant, Antwerp, Belgium","Fluorochemical plant, Antwerp, Belgium",NA,NA,NA,NA,NA,NA,"2016","2016","May","May",NA,"14 days old","nestling period",NA,"Yes",16.5,NA,NA,NA,"No","es_241","S_007","se_007","pfas_001","Perfluoroalkyl Acids (PFAAs) Concentrations and Oxidative Status in Two Generations of Great Tits Inhabiting a Contamination Hotspot","Lopez-Antia_2019",2019,"10.1021/acs.est.8b05235","Environmental science & technology","Yes","Yes","No","No","Great tit","Parus major","Passeriformes","No","Invertebrates","Insectivorous",8,"PFOS","Perfluorooctane sulfonate / Perfluorooctane sulfonic acid",8,"Sulfonate / sulfonic acid",500.1,"Parus_major",0.423367986900876,0.24034625256055,4,2,-1.37390885882467,0.0829642799326783
"215","m_249","m_324",43757,16406,47715.56559,20118.60214,8,8,"adult","chick","plasma","plasma","Fluorochemical plant, Antwerp, Belgium","Fluorochemical plant, Antwerp, Belgium",NA,NA,NA,NA,NA,NA,"2016","2016","May","May",NA,"14 days old","nestling period",NA,"Yes",16.5,NA,NA,NA,"No","es_242","S_007","se_007","pfas_001","Perfluoroalkyl Acids (PFAAs) Concentrations and Oxidative Status in Two Generations of Great Tits Inhabiting a Contamination Hotspot","Lopez-Antia_2019",2019,"10.1021/acs.est.8b05235","Environmental science & technology","Yes","Yes","No","No","Great tit","Parus major","Passeriformes","No","Invertebrates","Insectivorous",8,"PFOS","Perfluorooctane sulfonate / Perfluorooctane sulfonic acid",8,"Sulfonate / sulfonic acid",500.1,"Parus_major",0.423367986900876,0.24034625256055,4,2,-0.992443336820701,0.0829642799326783
"216","m_269","m_294",43,29.2,22.627417,16.97056275,8,8,"adult","egg","plasma","whole egg","Fort 4, Antwerp, Belgium","Fort 4, Antwerp, Belgium",NA,NA,NA,NA,NA,NA,"2016","2016","May","April",NA,NA,"nestling period",3,"Yes",16.5,NA,1.8,0.5,"No","es_243","S_007","se_007","pfas_001","Perfluoroalkyl Acids (PFAAs) Concentrations and Oxidative Status in Two Generations of Great Tits Inhabiting a Contamination Hotspot","Lopez-Antia_2019",2019,"10.1021/acs.est.8b05235","Environmental science & technology","Yes","Yes","No","No","Great tit","Parus major","Passeriformes","No","Invertebrates","Insectivorous",8,"PFOS","Perfluorooctane sulfonate / Perfluorooctane sulfonic acid",8,"Sulfonate / sulfonic acid",500.1,"Parus_major",0.423367986900876,0.24034625256055,4,2,-0.398470264815597,0.0829642799326783
"217","m_259","m_284",410,351,441.2346315,294.156421,8,8,"adult","egg","plasma","whole egg","Rot, Antwerp, Belgium","Rot, Antwerp, Belgium",NA,NA,NA,NA,NA,NA,"2016","2016","May","April",NA,NA,"nestling period",3,"Yes",16.5,NA,1.8,0.5,"No","es_246","S_007","se_007","pfas_001","Perfluoroalkyl Acids (PFAAs) Concentrations and Oxidative Status in Two Generations of Great Tits Inhabiting a Contamination Hotspot","Lopez-Antia_2019",2019,"10.1021/acs.est.8b05235","Environmental science & technology","Yes","Yes","No","No","Great tit","Parus major","Passeriformes","No","Invertebrates","Insectivorous",8,"PFOS","Perfluorooctane sulfonate / Perfluorooctane sulfonic acid",8,"Sulfonate / sulfonic acid",500.1,"Parus_major",0.423367986900876,0.24034625256055,4,2,-0.166809794628758,0.0829642799326783
"218","m_259","m_309",410,73,441.2346315,118.7939392,8,8,"adult","chick","plasma","plasma","Rot, Antwerp, Belgium","Rot, Antwerp, Belgium",NA,NA,NA,NA,NA,NA,"2016","2016","May","May",NA,"14 days old","nestling period",NA,"Yes",16.5,NA,NA,NA,"No","es_247","S_007","se_007","pfas_001","Perfluoroalkyl Acids (PFAAs) Concentrations and Oxidative Status in Two Generations of Great Tits Inhabiting a Contamination Hotspot","Lopez-Antia_2019",2019,"10.1021/acs.est.8b05235","Environmental science & technology","Yes","Yes","No","No","Great tit","Parus major","Passeriformes","No","Invertebrates","Insectivorous",8,"PFOS","Perfluorooctane sulfonate / Perfluorooctane sulfonic acid",8,"Sulfonate / sulfonic acid",500.1,"Parus_major",0.423367986900876,0.24034625256055,4,2,-1.73713657694623,0.0829642799326783
